Product_ID,Product_Category,Product_Subcategory,Base_Price,Cost_Price,Profit_Margin,Seasonal_Flag,Inventory_Level,Reorder_Threshold,Lead_Time,Product_Rating,Review_Count,Return_Rate,Shipping_Weight,Size_Dimensions,Color_Variants,Size_Variants
PROD-0768,Beauty,SubCat-17,468.44,329.92,0.3,,1831,119,9,2.9,5558,0.05,10.87,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0769,Fashion,SubCat-18,840.04,601.08,0.28,Holiday,665,59,37,4.6,10388,0.02,28.72,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0770,Electronics,SubCat-19,81.5,39.59,0.51,,1104,164,19,2.8,14973,0.23,20.54,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0771,Sports,SubCat-20,1063.21,708.85,0.33,,1562,191,42,5.0,10794,0.08,11.01,,"Red,Blue,Black","S,M,L"
PROD-0772,Sports,SubCat-21,1210.63,733.38,0.39,Back-to-School,599,106,9,3.5,5149,0.03,35.56,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0773,Beauty,SubCat-22,736.55,335.94,0.54,Winter,653,22,28,1.1,7796,0.04,23.04,,"Red,Blue,Black","S,M,L"
PROD-0774,Electronics,SubCat-23,1089.05,593.76,0.45,,1088,175,11,3.5,11616,0.05,14.42,,"Red,Blue,Black","S,M,L"
PROD-0775,Beauty,SubCat-24,768.99,338.26,0.56,Winter,544,20,5,4.5,4163,0.09,30.35,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0776,Beauty,SubCat-25,1348.24,701.45,0.48,,1317,157,26,4.2,11061,0.08,7.3,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0777,Fashion,SubCat-26,1109.82,734.17,0.34,Holiday,1501,137,20,1.0,13743,0.24,27.76,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0778,Electronics,SubCat-27,1058.77,612.32,0.42,Winter,1276,117,9,4.6,3415,0.08,24.32,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0779,Fashion,SubCat-28,1487.63,705.06,0.53,,1236,22,6,3.3,8246,0.22,35.08,,"Red,Blue,Black","S,M,L"
PROD-0780,Beauty,SubCat-29,1470.72,1066.29,0.27,Summer,1304,108,32,2.4,14483,0.09,20.51,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0781,Electronics,SubCat-30,1417.72,708.38,0.5,,296,147,12,2.6,14183,0.18,20.44,,"Red,Blue,Black","S,M,L"
PROD-0782,Beauty,SubCat-31,616.4,319.92,0.48,Summer,1465,158,35,1.4,10788,0.11,28.93,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0783,Electronics,SubCat-32,935.58,689.25,0.26,Winter,951,84,3,4.8,1817,0.08,29.11,,"Red,Blue,Black","S,M,L"
PROD-0784,Beauty,SubCat-33,519.76,373.5,0.28,Winter,736,196,38,1.3,4258,0.08,5.13,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0785,Electronics,SubCat-34,1383.4,887.56,0.36,Winter,687,136,5,4.1,1711,0.0,30.04,,"Red,Blue,Black","S,M,L"
PROD-0786,Beauty,SubCat-35,607.26,307.77,0.49,Holiday,1586,107,44,3.6,11829,0.13,8.56,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0787,Fashion,SubCat-36,345.76,149.59,0.57,Holiday,1524,188,20,1.5,12475,0.19,23.54,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0788,Fashion,SubCat-37,1188.94,816.84,0.31,Winter,1348,39,12,4.7,10697,0.06,5.6,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0789,Home & Living,SubCat-38,835.93,540.17,0.35,Back-to-School,690,138,23,4.0,9227,0.04,2.26,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0790,Sports,SubCat-39,1480.42,1052.58,0.29,Winter,272,67,41,3.0,7352,0.18,36.44,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0791,Electronics,SubCat-40,843.89,603.97,0.28,Holiday,784,32,21,1.0,9601,0.24,27.48,,"Red,Blue,Black","S,M,L"
PROD-0792,Beauty,SubCat-41,134.68,61.45,0.54,Holiday,27,40,20,3.9,12899,0.1,0.24,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0793,Fashion,SubCat-42,393.08,263.11,0.33,,1257,128,11,4.1,1358,0.1,33.54,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0794,Electronics,SubCat-43,1209.2,753.8,0.38,,296,69,42,3.4,4592,0.12,6.42,,"Red,Blue,Black","S,M,L"
PROD-0795,Fashion,SubCat-44,1426.63,711.3,0.5,Back-to-School,1929,77,35,4.1,13162,0.07,17.41,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0796,Beauty,SubCat-45,23.04,14.41,0.37,,431,22,23,4.6,9029,0.16,12.64,,"Red,Blue,Black","S,M,L"
PROD-0797,Electronics,SubCat-46,1038.52,568.54,0.45,Summer,619,127,33,2.8,2450,0.01,21.24,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0798,Electronics,SubCat-47,716.74,344.74,0.52,Holiday,571,42,15,2.9,5430,0.02,21.15,,"Red,Blue,Black","S,M,L"
PROD-0799,Sports,SubCat-48,376.59,207.38,0.45,,311,168,26,3.5,8939,0.12,32.28,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0800,Electronics,SubCat-49,1097.15,462.17,0.58,,953,87,17,2.6,6989,0.06,30.08,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0801,Home & Living,SubCat-0,1487.36,732.63,0.51,Holiday,1408,162,12,4.8,7132,0.14,29.17,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0802,Sports,SubCat-1,956.4,454.73,0.52,Winter,754,139,38,3.9,2609,0.12,21.72,,"Red,Blue,Black","S,M,L"
PROD-0803,Beauty,SubCat-2,1343.95,948.52,0.29,Holiday,91,52,14,4.9,11357,0.07,5.76,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0804,Electronics,SubCat-3,1081.56,755.97,0.3,Holiday,937,82,17,2.8,13586,0.01,1.57,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0805,Beauty,SubCat-4,746.23,481.92,0.35,Winter,747,73,42,1.2,10666,0.19,14.1,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0806,Home & Living,SubCat-5,490.99,209.36,0.57,Summer,493,29,3,4.1,9836,0.22,21.0,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0807,Beauty,SubCat-6,1245.2,649.5,0.48,Winter,1474,96,7,4.0,1500,0.1,34.16,,"Red,Blue,Black","S,M,L"
PROD-0808,Sports,SubCat-7,383.02,246.0,0.36,Summer,715,84,10,4.5,2256,0.23,10.4,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0809,Sports,SubCat-8,1348.21,803.48,0.4,,808,32,5,3.7,6363,0.15,15.37,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0810,Home & Living,SubCat-9,98.93,60.38,0.39,,717,174,31,2.8,4906,0.06,21.71,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0811,Electronics,SubCat-10,1471.12,660.76,0.55,Back-to-School,94,182,18,2.8,6275,0.09,16.89,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0812,Fashion,SubCat-11,46.23,34.49,0.25,Summer,1671,42,12,3.5,4976,0.03,20.73,,"Red,Blue,Black","S,M,L"
PROD-0813,Fashion,SubCat-12,540.07,302.18,0.44,Holiday,113,32,35,1.4,14590,0.12,8.6,,"Red,Blue,Black","S,M,L"
PROD-0814,Home & Living,SubCat-13,1005.68,750.53,0.25,,1053,183,3,1.6,9588,0.13,18.32,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0815,Beauty,SubCat-14,740.21,447.92,0.39,Back-to-School,425,165,28,3.5,2809,0.13,28.23,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0816,Home & Living,SubCat-15,1283.38,638.42,0.5,Winter,107,71,40,4.8,8903,0.12,4.88,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0817,Beauty,SubCat-16,123.96,82.9,0.33,Back-to-School,185,176,23,1.5,13131,0.19,16.89,,"Red,Blue,Black","S,M,L"
PROD-0818,Fashion,SubCat-17,578.71,233.93,0.6,Holiday,1039,38,22,1.0,11974,0.13,31.43,,"Red,Blue,Black","S,M,L"
PROD-0819,Sports,SubCat-18,918.97,385.05,0.58,Winter,1569,52,5,2.9,11635,0.18,29.2,,"Red,Blue,Black","S,M,L"
PROD-0820,Home & Living,SubCat-19,1231.41,894.45,0.27,Holiday,477,105,35,2.6,11040,0.08,17.17,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0821,Fashion,SubCat-20,1342.28,624.17,0.53,Holiday,1648,100,3,3.7,6058,0.03,3.37,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0822,Home & Living,SubCat-21,825.63,588.7,0.29,,974,152,40,2.7,5969,0.18,27.19,,"Red,Blue,Black","S,M,L"
PROD-0823,Sports,SubCat-22,399.81,283.63,0.29,Winter,264,193,28,3.8,4434,0.08,18.42,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0824,Home & Living,SubCat-23,299.37,188.96,0.37,,91,193,27,1.3,10647,0.19,3.12,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0825,Sports,SubCat-24,906.87,461.48,0.49,Holiday,586,130,44,2.3,11659,0.19,35.12,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0826,Home & Living,SubCat-25,810.1,389.11,0.52,Holiday,1230,37,35,2.5,14245,0.24,22.43,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0827,Home & Living,SubCat-26,1348.01,908.94,0.33,Holiday,958,67,40,4.3,12271,0.12,33.43,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0828,Sports,SubCat-27,1463.9,779.37,0.47,Winter,173,138,43,3.3,10442,0.21,31.75,,"Red,Blue,Black","S,M,L"
PROD-0829,Fashion,SubCat-28,1235.82,717.34,0.42,Summer,1213,122,13,1.7,5251,0.13,3.68,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0830,Fashion,SubCat-29,1445.66,918.43,0.36,,1750,162,22,2.1,2425,0.11,6.26,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0831,Electronics,SubCat-30,999.67,548.31,0.45,Back-to-School,1930,104,25,4.2,10527,0.09,20.52,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0832,Electronics,SubCat-31,388.47,173.51,0.55,Winter,205,167,29,1.5,11699,0.08,16.62,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0833,Fashion,SubCat-32,1272.62,699.6,0.45,,853,181,43,2.4,5786,0.04,29.4,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0834,Home & Living,SubCat-33,67.67,34.28,0.49,Summer,1442,31,26,4.5,9777,0.18,18.36,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0835,Fashion,SubCat-34,988.85,575.82,0.42,Holiday,1308,83,23,4.8,5131,0.01,27.16,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0836,Sports,SubCat-35,131.15,71.74,0.45,Back-to-School,148,55,20,4.6,1496,0.11,20.11,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0837,Home & Living,SubCat-36,1090.14,775.14,0.29,Winter,73,191,37,3.3,8502,0.07,10.48,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0838,Fashion,SubCat-37,1459.01,853.52,0.42,,1919,104,18,4.5,14764,0.03,0.65,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0839,Sports,SubCat-38,1102.99,609.49,0.45,Back-to-School,1988,81,23,2.1,14582,0.07,4.77,,"Red,Blue,Black","S,M,L"
PROD-0840,Beauty,SubCat-39,748.5,361.74,0.52,Back-to-School,660,82,44,2.0,4346,0.05,33.75,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0841,Fashion,SubCat-40,984.72,467.5,0.53,Summer,1862,146,15,2.2,9525,0.14,1.64,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0842,Beauty,SubCat-41,614.93,392.62,0.36,,326,102,37,1.7,5055,0.1,32.51,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0843,Sports,SubCat-42,1212.94,551.09,0.55,Back-to-School,927,167,35,3.3,2702,0.01,23.04,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0844,Beauty,SubCat-43,621.78,401.49,0.35,Summer,1667,100,14,1.4,6318,0.06,25.13,,"Red,Blue,Black","S,M,L"
PROD-0845,Home & Living,SubCat-44,1306.55,948.56,0.27,Holiday,591,176,15,1.9,6395,0.15,15.69,,"Red,Blue,Black","S,M,L"
PROD-0846,Home & Living,SubCat-45,860.47,551.87,0.36,Back-to-School,1079,148,30,2.1,27,0.14,36.4,,"Red,Blue,Black","S,M,L"
PROD-0847,Sports,SubCat-46,736.16,355.85,0.52,Winter,1200,84,12,2.8,1437,0.08,36.5,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0848,Home & Living,SubCat-47,1291.61,782.13,0.39,Winter,646,168,5,4.3,9389,0.18,5.47,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0849,Electronics,SubCat-48,708.1,412.8,0.42,Winter,1352,138,38,3.3,3798,0.18,6.42,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0850,Beauty,SubCat-49,392.97,220.48,0.44,Winter,1535,154,4,2.0,2389,0.07,32.77,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0851,Sports,SubCat-0,1296.53,592.49,0.54,Winter,873,130,14,3.0,10706,0.24,14.91,,"Red,Blue,Black","S,M,L"
PROD-0852,Beauty,SubCat-1,1286.71,575.03,0.55,,887,62,32,2.6,10718,0.05,18.18,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0853,Electronics,SubCat-2,1222.23,706.18,0.42,Back-to-School,612,33,17,3.4,6040,0.0,18.5,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0854,Electronics,SubCat-3,1479.88,750.23,0.49,Summer,250,90,19,1.1,10731,0.06,9.81,,"Red,Blue,Black","S,M,L"
PROD-0855,Sports,SubCat-4,1304.48,833.27,0.36,Back-to-School,1952,42,44,1.8,3607,0.01,13.98,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0856,Beauty,SubCat-5,877.41,560.09,0.36,,156,29,23,4.8,5949,0.03,32.27,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0857,Electronics,SubCat-6,7.16,5.17,0.28,Back-to-School,1315,62,10,3.5,5538,0.25,25.95,,"Red,Blue,Black","S,M,L"
PROD-0858,Electronics,SubCat-7,111.74,49.08,0.56,Winter,682,138,22,3.9,12362,0.03,22.53,,"Red,Blue,Black","S,M,L"
PROD-0859,Beauty,SubCat-8,1335.42,709.83,0.47,Back-to-School,885,92,43,4.1,6725,0.11,7.16,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0860,Home & Living,SubCat-9,248.75,113.68,0.54,Holiday,1720,53,10,3.0,5544,0.23,10.13,,"Red,Blue,Black","S,M,L"
PROD-0861,Beauty,SubCat-10,25.05,16.46,0.34,,577,165,8,2.7,10533,0.21,0.23,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0862,Fashion,SubCat-11,1423.17,775.97,0.45,,725,55,13,4.8,11652,0.05,12.06,,"Red,Blue,Black","S,M,L"
PROD-0863,Fashion,SubCat-12,24.49,13.99,0.43,Back-to-School,403,22,24,1.2,12698,0.2,18.6,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0864,Beauty,SubCat-13,1430.65,658.24,0.54,Winter,1557,118,36,2.4,14165,0.02,32.92,,"Red,Blue,Black","S,M,L"
PROD-0865,Fashion,SubCat-14,304.58,190.32,0.38,Winter,1483,70,14,2.1,14148,0.04,10.33,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0866,Home & Living,SubCat-15,404.87,295.47,0.27,Winter,78,123,18,2.8,4340,0.01,0.42,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0867,Fashion,SubCat-16,846.88,633.02,0.25,Summer,632,53,36,1.6,1231,0.17,4.71,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0868,Home & Living,SubCat-17,867.01,421.75,0.51,Winter,730,67,23,3.8,7547,0.12,4.06,,"Red,Blue,Black","S,M,L"
PROD-0869,Electronics,SubCat-18,640.68,288.99,0.55,,435,71,22,5.0,14889,0.02,34.88,,"Red,Blue,Black","S,M,L"
PROD-0870,Sports,SubCat-19,1094.0,696.31,0.36,Holiday,1733,81,33,4.2,6030,0.15,35.82,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0871,Electronics,SubCat-20,596.65,348.51,0.42,Back-to-School,287,137,16,3.0,5458,0.21,32.64,,"Red,Blue,Black","S,M,L"
PROD-0872,Beauty,SubCat-21,327.51,244.25,0.25,,1775,57,11,4.3,13727,0.04,24.87,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0873,Electronics,SubCat-22,736.04,313.21,0.57,Back-to-School,1929,85,19,4.6,8505,0.11,23.7,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0874,Home & Living,SubCat-23,1293.2,734.4,0.43,Winter,1941,145,28,3.0,1668,0.1,36.83,,"Red,Blue,Black","S,M,L"
PROD-0875,Fashion,SubCat-24,206.37,97.09,0.53,,1123,20,31,3.2,7642,0.11,35.59,,"Red,Blue,Black","S,M,L"
PROD-0876,Sports,SubCat-25,401.34,227.56,0.43,,1362,104,40,4.1,6645,0.15,29.4,,"Red,Blue,Black","S,M,L"
PROD-0877,Home & Living,SubCat-26,767.33,433.59,0.43,Holiday,302,142,7,3.6,10283,0.01,19.88,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0878,Electronics,SubCat-27,1290.61,731.72,0.43,Holiday,858,173,5,1.8,5080,0.16,33.2,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0879,Fashion,SubCat-28,1317.99,935.2,0.29,Winter,1307,53,31,4.2,9815,0.14,10.93,,"Red,Blue,Black","S,M,L"
PROD-0880,Home & Living,SubCat-29,835.28,347.84,0.58,Summer,1602,62,11,1.7,9253,0.1,38.6,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0881,Home & Living,SubCat-30,525.81,304.69,0.42,,725,132,14,1.0,2794,0.25,38.35,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0882,Sports,SubCat-31,505.12,221.25,0.56,,385,133,16,4.9,3320,0.06,18.0,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0883,Home & Living,SubCat-32,313.08,158.83,0.49,Summer,934,70,41,4.5,8376,0.22,25.49,,"Red,Blue,Black","S,M,L"
PROD-0884,Beauty,SubCat-33,1230.01,675.81,0.45,Summer,1308,100,38,4.5,12536,0.12,21.98,,"Red,Blue,Black","S,M,L"
PROD-0885,Electronics,SubCat-34,986.96,513.13,0.48,Holiday,1508,186,9,4.5,7962,0.0,7.28,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0886,Home & Living,SubCat-35,48.6,25.46,0.48,Summer,435,119,34,4.8,540,0.25,18.93,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0887,Fashion,SubCat-36,980.86,441.06,0.55,Back-to-School,922,61,38,4.5,8137,0.01,3.7,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0888,Fashion,SubCat-37,1096.92,582.64,0.47,Summer,278,114,13,4.6,3562,0.14,35.01,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0889,Electronics,SubCat-38,47.94,33.36,0.3,Holiday,1124,197,44,3.7,14414,0.19,38.5,,"Red,Blue,Black","S,M,L"
PROD-0890,Fashion,SubCat-39,1230.88,762.69,0.38,Holiday,649,181,36,1.8,2709,0.09,14.93,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0891,Beauty,SubCat-40,24.45,10.83,0.56,Back-to-School,1979,52,23,1.7,8100,0.02,11.55,,"Red,Blue,Black","S,M,L"
PROD-0892,Home & Living,SubCat-41,571.16,289.1,0.49,Holiday,888,77,10,1.4,6511,0.24,7.18,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0893,Electronics,SubCat-42,1248.41,932.67,0.25,,331,178,26,4.5,12476,0.16,23.73,,"Red,Blue,Black","S,M,L"
PROD-0894,Beauty,SubCat-43,1479.56,861.76,0.42,Holiday,181,92,3,4.4,8874,0.01,32.23,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0895,Beauty,SubCat-44,39.49,26.4,0.33,Back-to-School,1563,124,41,2.4,14978,0.19,20.44,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0896,Sports,SubCat-45,1417.64,903.14,0.36,Holiday,1001,79,35,4.7,5655,0.07,36.01,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0897,Fashion,SubCat-46,1002.15,644.91,0.36,Holiday,1301,96,40,2.5,12099,0.08,24.84,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0898,Home & Living,SubCat-47,1039.81,570.75,0.45,Summer,1938,197,26,2.1,1230,0.16,27.19,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0899,Beauty,SubCat-48,1361.21,821.37,0.4,Holiday,1619,87,40,4.6,13215,0.25,32.45,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0900,Fashion,SubCat-49,32.71,13.18,0.6,Winter,1275,158,41,1.5,14016,0.17,6.87,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0901,Sports,SubCat-0,1141.34,502.33,0.56,Winter,1122,111,17,2.1,9923,0.08,1.03,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0902,Electronics,SubCat-1,1464.55,796.87,0.46,Holiday,323,159,25,4.1,10763,0.17,15.89,,"Red,Blue,Black","S,M,L"
PROD-0903,Electronics,SubCat-2,1203.75,711.51,0.41,Summer,498,106,15,3.0,990,0.1,18.5,,"Red,Blue,Black","S,M,L"
PROD-0904,Fashion,SubCat-3,16.41,11.6,0.29,Summer,638,145,41,1.3,1700,0.21,14.42,,"Red,Blue,Black","S,M,L"
PROD-0905,Electronics,SubCat-4,1298.36,961.28,0.26,Holiday,932,195,9,1.6,10391,0.13,10.49,,"Red,Blue,Black","S,M,L"
PROD-0906,Home & Living,SubCat-5,484.77,326.62,0.33,,758,165,27,4.5,2050,0.07,35.33,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0907,Electronics,SubCat-6,832.32,469.82,0.44,Back-to-School,1594,155,29,2.3,12281,0.22,18.25,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0908,Fashion,SubCat-7,359.63,171.91,0.52,Summer,1097,54,20,1.7,11072,0.0,4.99,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0909,Home & Living,SubCat-8,1234.2,523.27,0.58,Back-to-School,832,22,4,1.3,8829,0.14,14.77,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0910,Beauty,SubCat-9,703.48,306.61,0.56,Summer,1460,70,15,3.6,5235,0.05,25.04,,"Red,Blue,Black","S,M,L"
PROD-0911,Electronics,SubCat-10,650.94,327.82,0.5,Summer,267,153,16,3.5,10399,0.15,3.96,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0912,Home & Living,SubCat-11,140.11,75.6,0.46,Summer,181,117,14,1.7,14254,0.02,25.17,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0913,Sports,SubCat-12,294.73,171.73,0.42,Back-to-School,4,187,37,1.4,12703,0.0,38.79,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0914,Beauty,SubCat-13,1126.41,673.61,0.4,Winter,554,116,10,1.3,11715,0.24,34.3,,"Red,Blue,Black","S,M,L"
PROD-0915,Beauty,SubCat-14,1187.98,735.42,0.38,Winter,857,23,35,3.8,7188,0.13,29.75,,"Red,Blue,Black","S,M,L"
PROD-0916,Sports,SubCat-15,37.34,21.3,0.43,Holiday,365,112,25,1.6,13445,0.17,34.68,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0917,Electronics,SubCat-16,1221.06,559.45,0.54,Winter,97,102,25,1.9,3939,0.02,15.83,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0918,Fashion,SubCat-17,1401.87,893.97,0.36,Summer,870,94,18,4.5,6057,0.09,35.1,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0919,Sports,SubCat-18,1494.79,651.37,0.56,Winter,902,196,13,2.0,3130,0.12,1.6,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0920,Sports,SubCat-19,99.68,74.76,0.25,Summer,432,67,15,3.5,9004,0.06,2.96,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0921,Beauty,SubCat-20,650.49,324.47,0.5,Back-to-School,1948,128,6,4.3,10484,0.15,30.04,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0922,Home & Living,SubCat-21,622.5,357.2,0.43,Winter,1616,128,28,4.9,6004,0.16,35.82,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0923,Electronics,SubCat-22,935.3,620.53,0.34,Holiday,1223,84,16,2.1,13211,0.18,29.34,,"Red,Blue,Black","S,M,L"
PROD-0924,Sports,SubCat-23,1077.26,801.2,0.26,Summer,634,147,30,2.1,7073,0.07,16.37,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0925,Fashion,SubCat-24,300.98,215.62,0.28,Holiday,78,98,37,3.4,7222,0.03,20.17,,"Red,Blue,Black","S,M,L"
PROD-0926,Electronics,SubCat-25,258.95,130.41,0.5,Back-to-School,1891,84,10,3.2,11384,0.05,34.54,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0927,Sports,SubCat-26,142.91,89.28,0.38,,1164,95,38,2.3,7582,0.21,13.76,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0928,Sports,SubCat-27,392.71,170.11,0.57,Back-to-School,641,193,9,1.1,4458,0.04,34.51,,"Red,Blue,Black","S,M,L"
PROD-0929,Electronics,SubCat-28,1157.34,536.55,0.54,Holiday,493,42,37,1.3,3977,0.22,26.86,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0930,Fashion,SubCat-29,680.87,317.88,0.53,Holiday,854,94,39,1.2,14654,0.04,29.53,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0931,Beauty,SubCat-30,683.63,458.42,0.33,Holiday,1611,57,40,2.5,1969,0.15,29.92,,"Red,Blue,Black","S,M,L"
PROD-0932,Electronics,SubCat-31,375.95,153.02,0.59,Winter,209,24,40,1.3,10,0.03,11.46,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0933,Fashion,SubCat-32,1291.33,962.0,0.26,Back-to-School,318,194,39,4.0,5407,0.06,2.34,,"Red,Blue,Black","S,M,L"
PROD-0934,Sports,SubCat-33,262.89,171.44,0.35,Back-to-School,1019,92,26,4.5,13404,0.05,18.9,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0935,Electronics,SubCat-34,617.92,349.34,0.43,Summer,1523,160,18,2.3,11910,0.25,35.71,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0936,Sports,SubCat-35,1051.88,496.07,0.53,Winter,1244,77,33,3.4,1395,0.01,37.48,,"Red,Blue,Black","S,M,L"
PROD-0937,Sports,SubCat-36,987.97,615.42,0.38,Holiday,484,151,4,2.3,9044,0.04,22.59,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0938,Home & Living,SubCat-37,372.63,265.32,0.29,Back-to-School,1723,66,26,2.5,7242,0.0,21.01,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0939,Sports,SubCat-38,132.23,95.04,0.28,Summer,1114,112,20,3.4,14191,0.14,32.19,30x40x10,"Red,Blue,Black","S,M,L"
PROD-0940,Home & Living,SubCat-39,382.16,216.05,0.43,Winter,112,76,20,3.4,3138,0.07,13.58,10x20x5,"Red,Blue,Black","S,M,L"
PROD-0941,Home & Living,SubCat-40,1304.73,810.3,0.38,,413,142,8,3.3,11346,0.14,31.22,,"Red,Blue,Black","S,M,L"
